"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42183","VN11A0003 O2","2011-05-04","Oral swab","","Frozen -20oC","","Swab ","No","","Cryotube ","Viral transport media","Freezer (-20C)","","Lam Dong FPD","B2 - 1A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42186","VN11A0003R2","2011-05-04","Rectal swab ","","Frozen -20oC","","Swab ","No","","Cryotube ","Viral transport media","Freezer (-20C)","","Lam Dong FPD","B2 - 2A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42182","VN11A0003 O1","2011-05-04","Oral swab","","Frozen -20oC","","Swab ","No","","Cryotube ","RNA-later","Freezer (-20C)","","Lam Dong FPD","B1 - 1A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42185","VN11A0003 R1","2011-05-04","Rectal swab ","","Frozen -20oC","","Swab ","No","","Cryotube ","RNA-later","Freezer (-20C)","","Lam Dong FPD","B1 - 2A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42184","VN11A0003 O3","2011-05-04","Oral swab","","Frozen -20oC","","Swab ","No","","Eppendorf tube ","90% ethanol","Freezer (-20C)","","Lam Dong FPD","B3 - 1A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42189","VN11A0003 P1","2011-05-04","Plasma ","","Frozen -20oC","","Venipuncture","No","","Cryotube ","N/A","Freezer (-20C)","","Lam Dong FPD","B2 - 1C","2 Yen The, Dalat","1","EDTA","Yes","No","Centrifuge","less than 1ml","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42190","VN11A0003 P2","2011-05-04","Plasma ","","Frozen -20oC","","Venipuncture","No","","Cryotube ","N/A","Freezer (-20C)","","Lam Dong FPD","B2 - 2C","2 Yen The, Dalat","1","EDTA","Yes","No","Centrifuge","less than 1ml","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42187","VN11A0003B1","2011-05-04","Red blood cells ","","Frozen -20oC","","Venipuncture","No","","Blood tube","EDTA","Freezer (-20C)","","Lam Dong FPD","B2 - 3A","2 Yen The, Dalat","1","EDTA","Yes","No","Centrifuge","less than 1ml","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12604","VN11A0003","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42188","VN11A0003B2","2011-05-04","Red blood cells ","","Frozen -20oC","","Venipuncture","No","","Blood tube","EDTA","Freezer (-20C)","","Lam Dong FPD","B2 - 4A","2 Yen The, Dalat","1","EDTA","Yes","No","Centrifuge","less than 1ml","","","6/3/2011 4:47:55 PM","","False"
"Dalat City - Lam Dong FPD","Dalat City - Lam Dong FPD-2011-05-04","Vietnam","Lam Dong Province","Dalat District","12.1875","108.45","Urban areas","Urban Wildlife Restaurant Confiscations","","","","","","2011-05-04","","2 days","lclark@wcs.org","Nguyen Van Long","Wildlife Conservation Society","False","Actual","for sale in restaurant","","","","Opportunistic","No","","1","Cage","5","","Individual","12605","VN11A0004","","2011-05-04","","","Leanne Clark","Direct","Lam Dong FPD","Wild","Birds","Streptopelia sp.","Streptopelia sp.","Dove ","chim Bo Cau","Estimate","","Unknown","Adult","","","","Apparently healthy","True","","","","","","","","","","","Damaged tail and wing feathers","Unknown","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","42191","VN11A0004 O1","2011-05-04","Oral swab","","Frozen -20oC","","Swab ","No","","Cryotube ","RNA-later","Freezer (-20C)","","Lam Dong FPD","B1 - 3A","2 Yen The, Dalat","1","","","","","","","","6/3/2011 4:47:55 PM","","False"
