"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214739","WCS06811W00008SE1","2011-08-04","Blood (whole)","sangre diluida (diluted blood)","Room temperature: 20-25oC","","Venipuncture","No","","Eppendorf tube ","Buffered_saline","Ice cooler","N/A","N/A","N/A","N/A","","Other","No","Yes","Centrifuge","0.12","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214743","WCS06811W00008HOa1","2011-08-04","Oral swab","","Room temperature: 20-25oC","","Swab ","No","","Cryotube ","Viral transport media","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","0.45","","N/A","N/A","N/A","","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214745","WCS06811W00008HCa1","2011-08-04","Cloacal swab","","Room temperature: 20-25oC","","Swab ","No","","Cryotube ","Viral transport media","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","0.45","","N/A","N/A","N/A","","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214744","WCS06811W00008HOb1","2011-08-04","Oral swab","","Room temperature: 20-25oC","","Swab ","No","","Cryotube ","Lysis_buffer","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","0.45","","N/A","N/A","N/A","","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214746","WCS06811W00008HCb1","2011-08-04","Cloacal swab","","Room temperature: 20-25oC","","Swab ","No","","Cryotube ","Lysis_buffer","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","0.45","","N/A","N/A","N/A","","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214742","WCS06811W00008PLUd","2011-08-04","Feather ","","Room temperature: 20-25oC","","Pluck","No","","Envelope","N/A","Ambient temperature","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","336","","N/A","N/A","N/A","","Congelada en freezer-80 en fecha 18-08-2011 a hrs. 13:30","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214740","WCS06811W00008SUd1","2011-08-04","Serum ","1:10 diluted serum ","Cool: approximately 4oC","","Venipuncture","No","","Cryotube ","Frozen with no medium","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","6.3","Other","N/A","N/A","Centrifuge","0.2","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00008","","","","","38550","WCS06811W00008","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Birds","Brotogeris chiriri","Brotogeris chiriri","Yellow-chevroned Parakeet","Chirirí","Actual","125A","Unknown","Juvenile","","","","Apparently healthy","True","Apparently healthy","","","","","","","","","","","No","","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 0,45 kg.","","214741","WCS06811W00008CGd1","2011-08-04","Blood clot","","Cool: approximately 4oC","","Venipuncture","No","","Cryotube ","Frozen with no medium","Ice cooler","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","6.3","Other","N/A","N/A","Centrifuge","","","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00001","","","","","38551","WCS06811W00001","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Primates","Cebus Apella","Cebus libidinosus","Bearded capuchin","Mono silbador","Actual","67M (Nombre LSV: Fuego- called Fuego). IBMB:107W.","Male","Juvenile","","","","Sick","True","Sick","","","","","","","","","","Disnea y secreción nasal (dyspnea, runny nose)","Yes","Infección respiratoria (Respiratory infection)","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 1,7 kg.","<b>Treatments</b>: El animal recibió tratamiento con Cefalexina y Aminofilina en fecha 27-07-2011, fue desparasitado con albendazol PO y recibió vacuna antirrábica (The animal was treated with cephalexin and Aminophylline on 2011-7-27, was dewormed with oral albendazole and received rabies vaccine)<br/>","214691","WCS06811W00001FTAd1.1","2011-08-04","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811W00001FTAd1.1","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","338.5","","N/A","N/A","N/A","","Congelada en freezer-80 en fecha 18-08-2011 a hrs. 13:30","","9/28/2011 11:54:39 AM","3317","False"
"La Senda Verde","La Senda Verde - Evento W-2011-08-04","Bolivia","Yolosa","La Paz","-16.2235638888889","-67.7438638888889","Montane forest","Low density of population (11,6 hab/km2).","moderate (modified)","area with ecotourism","","multiple domestic animal spp","","2011-08-04","10:40:00","one day","Erika Alandia","Fabiola Suárez","Wildlife Conservation Society","False","Actual","for sale in small market (< 5 vendors)","Confiscated to wildlife trade","","","Opportunistic","No","","WCS06811W00001","","","","","38551","WCS06811W00001","","2011-08-04","","","Marisa Alcoreza y Fabiola Suárez","Direct","IBMB y WCS/Bolivia","Captive Wild","Primates","Cebus Apella","Cebus libidinosus","Bearded capuchin","Mono silbador","Actual","67M (Nombre LSV: Fuego- called Fuego). IBMB:107W.","Male","Juvenile","","","","Sick","True","Sick","","","","","","","","","","Disnea y secreción nasal (dyspnea, runny nose)","Yes","Infección respiratoria (Respiratory infection)","Physical Exam","","","","","","","","","","","","","","No","","","","FY2 Q4:  Jul 1 - Sep 30, 2011","weight: 1,7 kg.","<b>Treatments</b>: El animal recibió tratamiento con Cefalexina y Aminofilina en fecha 27-07-2011, fue desparasitado con albendazol PO y recibió vacuna antirrábica (The animal was treated with cephalexin and Aminophylline on 2011-7-27, was dewormed with oral albendazole and received rabies vaccine)<br/>","214692","WCS06811W00001FTAd1.2","2011-08-04","Blood drop (FTA) ","","Room temperature: 20-25oC","","Blood drop ","Yes","WCS06811W00001FTAd1.2","FTA cards","FTA cards","Silica Dessicant ","Freezer (-80C)","Instituto de Biologia Molecular y Biotecnología","Laboratorio de Diagnóstico Veterinario ","Cota Cota, calle Nº27. Campus Universitario","338.5","","N/A","N/A","N/A","","Congelada en freezer-80 en fecha 18-08-2011 a hrs. 13:30","","9/28/2011 11:54:39 AM","3317","False"
