"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1220","","","","","4509","KH09-A-1220","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Porzana fusca","Porzana fusca","ruddy-breasted crake","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10582","KH09-A-1220-T1","2009-11-11","Oral swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1220","","","","","4509","KH09-A-1220","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Porzana fusca","Porzana fusca","ruddy-breasted crake","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10581","KH09-A-1220-C1","2009-11-11","Cloacal swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1221","","","","","4510","KH09-A-1221","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10584","KH09-A-1221-T1","2009-11-11","Oral swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1221","","","","","4510","KH09-A-1221","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10583","KH09-A-1221-C1","2009-11-11","Cloacal swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1222","","","","","4511","KH09-A-1222","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10586","KH09-A-1222-T1","2009-11-11","Oral swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1222","","","","","4511","KH09-A-1222","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10585","KH09-A-1222-C1","2009-11-11","Cloacal swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1223","","","","","4512","KH09-A-1223","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10588","KH09-A-1223-T1","2009-11-11","Oral swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1223","","","","","4512","KH09-A-1223","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10587","KH09-A-1223-C1","2009-11-11","Cloacal swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1224","","","","","4513","KH09-A-1224","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10590","KH09-A-1224-T1","2009-11-11","Oral swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
"Ang Kamping Pouy","Ang Kamping Pouy 2009-11-11","Cambodia","KAD","","13.0451","102.58839","","","","","","","","2009-11-11","","","Priscilla Joyner","","Wildlife Conservation Society","False","","hunted","","","","Opportunistic","","","KH09-A-1224","","","","","4513","KH09-A-1224","","2009-11-11","13.0451","102.5884","Priscilla Joyner","Ang Kamping Pouy","Ang Kamping Pouy","Wild","Birds","Gallicrex cinerea","Gallicrex cinerea","watercock","","Actual","","Unknown","Adult","Unknown","Unknown","N/A","Dead","True","","","","Food","","","","","","N/A","","No","","","","","","","","","","","","","","","","","","","","FY1 Q1:  Oct 1 - Dec 31, 2009","","","10589","KH09-A-1224-C1","2009-11-11","Cloacal swab","","Frozen -80oC","","Swab ","","","Swab transport tubes ","Guanidine_Isothiocyanate","Ice cooler","Freezer (-80C)","Pasteur Institute of Cambodia","","","<1","","","","","","","","1/26/2011 5:08:04 PM","","False"
