"*SiteName","GAINS3_EventName","*Country","*StateProv","District","*Latitude","*Longitude","HabitatType","HabitatComment","LandscapeConversionGradient","*AnthropogenicChange","AnthropogenicChangeSecondary","*DomesticAnimals","OtherDomesticAnimals","*DateStarted","TimeStart","TimeDuration","*RecorderID","RecorderOther","*RecorderAffiliation","ArchivedData","SourceCertainty","*PrimaryInterface","OtherPrimaryInterface","SecondaryInterface","OtherSecondaryInterface","*ReasonForCollection","KnownSource","EventCustomColumns","ContainerID","ContainerType","Quantity","QuantityCertainty","QuantityUnit","SampleUnitID","*AnimalID (GAINS)","*AnimalID (Recorded As)","SampleDate","sampleUnitLatitude","sampleUnitLongitude","*IdentifiedBy","CircumstanceObservation","SampleLocation","*AnimalClassification","AnimalTaxa","*TaxonomicDescriptor","*SpeciesScientificName","SpeciesCommonNameEnglish","SpeciesCommonNameLocal","*IdentificationCertainty","TagBandID","Sex","AgeClass","Pregnant","WithYoung","Lactating","*ConditionAtSampling","ReportedAsConditionAtCapture","ConditionAtRelease","PreservationMethod","OtherConditionPreservation","Use","OtherUse","DestinationOfProduct","OriginKnown","OriginLocation","TimeSinceOrigin","Euthanasia","ClinicalSigns/GrossFindings","DiseaseSuspected","SuspectedDisease","Necropsy/Exam","FieldNecropsyResults","BodyMeasurementBodyPartType","BodyMeasurementUnit","BodyMeasurementValue","Part","PartDescription","PerceivedRateOfSale","PerceivedRateSaleTimeUnit","PriceUnitLocal","PriceUnitUSD","VendorQuantity","VendorQuantityUnit","VendorQuantityCertainty","ButcheringActivity","Butcher","ButcherObservableRiskFactors","ButcherReducesBloodContact","Quarter","sampleUnitNotes","sampleUnitCustomColumns","SpecimenID","SpecimenIDBarcode","SpecimenDate","SpecimenType","SpecimenTypeDescriptor","SpecimenCondition","SpecimenComments","SamplingMethod","SampleAliquotted","AliquotID","SampleContainer","StorageMedium","FieldStorageMethod","LaboratoryStorageMethod","SpecimenLocationFacilityName","SpecimenLocationInLab","SpecimenLocationFacilityAddress","TimeFromCollectionToFreezing","BloodCollectionTube","PlasmaCollected","SerumCollected","MethodOfSerumPlasmaCollection","VolumeOfSerumPlasma","Notes","SpecimenCustomColumns","DateCreated","EntryID","InPurgatory"
"Bwindi Impenetrable NP","Bwindi Impenetrable NP-2011-12-02","Uganda","Western Region","Kisoro","-1.0399","29.684","Montane forest","","low (mostly pristine)","area with ecotourism","area with hunting","none","","2011-12-02","","","Kirsten Gilardi","","UC Davis","False","Actual","contact with tourists/ecotourism","","","","Opportunistic","Yes","","111202FrNGbb001","","","","","66280","111202FrNGbb001","","2012-12-02","","","Fred Nizeyimana","","","Wild","Primates","gorilla","Gorilla beringei beringei","mountain gorilla","mountain gorilla","Actual","Kahunge group infant","Female","Neonate","","","","Died (fresh carcass)","True","Dead","","","","","","","","","No","5-day history of illness","","","Necropsy","Penetrating wound on skull; suspect sepsis","","","","","","","","","","","","","Yes","","","","FY4 Q1:  Oct 1 - Dec 31, 2012","0798835/9878772","","339270","111202FrNGbb001.1","2011-12-02","Tissue ","full set formalin-fixed","Room temperature: 20-25oC","","Necropsy","","","","10% Buffered formalin","","Ambient temperature","MGVP Buhoma Lab","","","","","","","","","","","12/28/2011 11:47:00 AM","4034","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0001","Other","1","","Individual","66716","11FI0001","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","carollia sp.","","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341391","11FI0001HO","2011-06-03","Oral swab","","Frozen -80oC","","Swab ","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Iquitos","Virology Lab_NAMRU-6, Iquitos","Av La Marina 951- Iquitos","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0001","Other","1","","Individual","66716","11FI0001","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","carollia sp.","","","","Actual","","Female","Adult","No","No","No","Apparently healthy","True","Apparently healthy","","","","","","","","","No","","No","","Physical Exam","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341390","11FI0001HC","2011-06-03","Rectal swab ","","Frozen -80oC","","Swab ","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Iquitos","Virology Lab_NAMRU-6, Iquitos","Av La Marina 951- Iquitos","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341394","11FI0002TK","2011-06-03","Tissue ","Kidney_sample","Frozen -80oC","","Necropsy","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341395","11FI0002TL","2011-06-03","Tissue ","Lung_sample","Frozen -80oC","","Necropsy","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341396","11FI0002TS","2011-06-03","Tissue ","Spleen_sample","Frozen -80oC","","Necropsy","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341397","11FI0002TV","2011-06-03","Tissue ","Liver_sample","Frozen -80oC","","Necropsy","No","","Cryotube ","RNA-later","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341392","11FI0002H","2011-06-03","Feces ","","Frozen -80oC","","Voided fecal/urine ","No","","Cryotube ","N/A","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0002","Other","1","","Individual","66717","11FI0002","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341393","11FI0002S","2011-06-03","Blood drop (protein saver) ","","Frozen -80oC","","Venipuncture","No","","Protein saver cards","Protein saver cards","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","Other","No","No","","","","","12/29/2011 12:36:28 PM","4084","False"
"Carretera Iquitos Km 86","Carretera Iquitos Km 86-2011-06-03","Peru","Loreto","Nauta","-4.00756","-73.009883","Livestock/Pasture areas","","high (converted)","none of these","","none","","2011-06-03","20:00:00","2 days","Patricia Mendoza","Nancy Cavero (Daty)","Wildlife Conservation Society","False","Actual","Freeranging","","","","Active surveillance","","","11FI0003","Other","1","","Individual","66718","11FI0003","","2011-06-03","","","Cinthia Rynabi ","Direct","","Wild","Bats","Desmodus rotundus","Desmodus rotundus","","","Actual","","Unknown","Adult","No","No","No","Apparently healthy","True","Dead","","","","","","","","","Yes","","No","","Necropsy","","","","","","","","","","","","","","","","","","FY2 Q3:  Apr 1 - Jun 30, 2011","","","341380","11FI0003U","2011-06-03","Urine ","","Frozen -80oC","","Voided fecal/urine ","No","","Cryotube ","N/A","Ice cooler","Freezer (-80C)","NAMRU-6, Lima","EIP_NAMRU-6, Lima","Av. Venezuela cdra 36 S/N, Lima ","8","","","","","","","","12/29/2011 12:36:28 PM","4084","False"
